chamber_pressure_bar,temperature_K,rpm,fuel_flow_kg_s,vibration_mm_s
93.24473433967061,3410,27579,246.1,6.86
92.90729696681086,3398,27485,244.2,6.7
93.55873937149893,3385,27365,245.4,6.55
93.6086785967527,3404,27453,246.9,6.54
93.19978839503763,3385,27402,246.2,6.5
92.94967819227077,3404,27473,245.7,6.45
93.13752154273536,3424,27346,246.4,6.46
93.34157736961089,3414,27430,247.3,6.55
93.45842515619721,3401,27558,248.3,6.38
93.98766818556255,3385,27608,246.8,6.28
94.14627703096014,3404,27509,248.0,6.37
94.06598157234812,3394,27420,246.7,6.32
93.82623456865213,3383,27363,245.9,6.33
93.53830073926332,3365,27479,245.8,6.2
92.84371366017716,3356,27380,244.8,6.32
92.43447439251769,3371,27393,243.4,6.42
91.79369134790663,3383,27245,243.6,6.36
92.37845403806237,3367,27243,242.1,6.55
91.9937822622268,3355,27193,242.2,6.41
92.12505305493893,3348,27301,241.0,6.22
92.0037086874676,3353,27418,240.1,6.17
91.24251010335787,3372,27370,241.5,6.0
91.33516686088879,3359,27391,243.6,6.07
91.7261498830539,3379,27281,242.6,6.2
90.98869273403123,3360,27214,242.2,6.1
91.28196208433476,3372,27231,242.0,6.11
91.74701614976006,3369,27287,240.6,6.25
91.6258308756326,3351,27181,240.7,6.32
90.89114031501612,3354,27234,240.1,6.42
90.4913114750148,3348,27181,239.4,6.3
90.80809697055659,3334,27205,241.3,6.27
90.58822964289938,3336,27126,240.5,6.08
90.98219212308697,3333,27139,241.2,6.09
91.56649057099462,3353,27000,241.4,6.2
92.34139845067021,3357,27041,240.7,6.28
91.67466886348384,3368,27115,242.8,6.43
91.87218286765801,3358,27258,243.1,6.24
91.26007163616192,3363,27339,241.8,6.04
90.74022742776016,3382,27281,243.4,5.88
90.8202155641758,3373,27402,243.6,5.88
90.24027032651234,3391,27312,245.1,5.96
90,3411,27346,245.5,5.9
90.06504669079081,3413,27462,243.9,5.97
90.81548975383102,3426,27461,245.1,5.93
90.95820607851785,3446,27529,244.4,5.95
91.48296194992716,3452,27641,243.2,5.88
91.20572068547074,3471,27700,244.4,6.0
91.08850573484456,3455,27786,243.1,6.04
91.88048423651017,3438,27882,242.5,5.91
91.42483662804464,3454,27931,242.4,5.76
90.90654799344222,3457,28021,244.2,5.94
90.32071251802003,3468,28096,245.1,5.99
90.15797458760215,3450,28136,246.2,6.11
90.67426385641127,3434,28043,246.5,5.94
91.08031707170922,3434,28038,248.0,6.05
91.37111968667523,3454,27900,248.4,6.15
91.6145751999016,3455,27950,247.7,5.98
91.59481789006541,3444,28008,248.7,5.87
91.20623148054602,3438,28098,246.8,6.01
91.4988228688158,3451,28245,248.1,5.98
90.75850249773731,3441,28163,248.3,5.79
91.43277068648351,3441,28210,246.5,5.76
90.63837625203112,3435,28223,246.5,5.96
91.28731373483575,3441,28332,247.2,5.84
90.50695412832377,3446,28206,247.1,5.81
91.25476095295932,3451,28182,247.4,5.99
91.12132593011364,3468,28289,248.4,6.13
91.73326062805668,3450,28167,249.3,5.99
91.45016878317927,3458,28310,247.3,5.86
91.66378991614987,3460,28332,245.7,5.98
92.27410510100972,3467,28382,245.2,6.11
91.54688801041462,3482,28527,245.6,6.15
91.70352286941146,3475,28526,246.4,6.09
92.20072242176805,3476,28622,247.4,5.98
91.48736632809278,3474,28587,247.8,5.94
91.10470354775988,3493,28530,246.8,5.94
90.50696749513914,3510,28512,246.3,5.8
91.2095510132949,3517,28550,244.7,5.8
91.35745498520309,3534,28608,245.7,5.67
90.76463754480281,3533,28535,246.6,5.49
90.30275444191288,3541,28587,247.9,5.32
90,3558,28690,248.7,5.16
90,3545,28656,248.2,5.01
90,3555,28571,246.5,4.88
90,3561,28486,247.7,5.08
90.75961917155679,3575,28420,246.6,5.18
90.16626528429713,3573,28537,246.9,5.05
90.2593356214861,3585,28571,245.8,4.88
90.71666449284756,3566,28552,246.1,4.83
90.77648073956335,3561,28422,244.5,4.98
91.05707746374867,3545,28298,244.0,5.06
91.3548153623122,3538,28312,244.3,5.14
91.85489842289957,3540,28426,242.8,5.06
92.50421015926139,3542,28425,243.0,4.93
93.17384626471477,3561,28450,244.0,4.9
93.60484177810199,3566,28309,243.7,4.85
93.15403953225827,3552,28420,243.5,4.88
92.57915833714515,3562,28462,242.2,4.91
92.59213255916004,3564,28482,242.8,5.09
93.25021960364218,3553,28578,244.5,5.15
93.03174323553795,3558,28522,244.4,5.1
93.29825306133549,3576,28630,244.9,5.29
93.92085568792908,3577,28535,246.3,5.42
94.64831163061115,3572,28440,244.5,5.42
94.17909831903381,3589,28553,243.2,5.59
94.82628586786083,3608,28518,243.5,5.5
94.20197836299742,3625,28385,245.1,5.46
94.79078757838764,3610,28451,243.7,5.48
94.23076893312019,3630,28371,243.5,5.62
94.00094210056946,3641,28419,243.0,5.63
94.62039123593141,3661,28542,243.9,5.44
93.91883061391698,3670,28426,242.9,5.28
93.76034616388745,3680,28341,241.4,5.34
94.11350987003283,3691,28326,242.6,5.29
94.04031567823506,3677,28180,242.0,5.2
93.49060517288665,3670,28260,243.6,5.15
92.91786244132909,3653,28290,242.5,5.01
92.71717191193505,3653,28356,244.1,5.02
92.61035972712126,3657,28279,244.6,5.06
92.9103460551264,3654,28233,243.9,4.93
92.75667719644731,3655,28300,245.4,4.9
91.96563751372676,3668,28258,243.9,4.88
92.39519933004674,3679,28232,245.5,4.84
91.72976880771253,3683,28231,246.4,4.97
92.35268088683821,3684,28170,246.3,4.78
91.94718695632224,3681,28103,247.6,4.62
92.51266910908816,3688,28075,247.3,4.73
92.36569989744396,3680,28001,245.9,4.77
91.74999013350157,3666,27919,246.0,4.8
92.48338645005457,3646,27930,244.5,4.69
92.26494436565234,3664,27795,244.1,4.63
92.97912602087094,3655,27818,243.8,4.46
93.15374924223538,3655,27743,244.2,4.52
92.86576602219657,3637,27604,244.5,4.5
92.8668313839389,3621,27686,245.7,4.68
92.4373646560656,3602,27818,246.6,4.52
93.04681408657558,3590,27810,245.5,4.36
93.30777842197655,3593,27666,247.2,4.4
93.57555287070358,3596,27542,247.8,4.4
93.81848738906159,3589,27512,249.1,4.55
93.25579253580685,3589,27422,247.7,4.43
93.98791496653074,3609,27325,245.7,4.6
93.61650825669271,3596,27353,246.6,4.8
93.80844321947605,3597,27412,246.1,4.94
93.16172660619324,3598,27496,246.1,5.03
93.07591785386711,3608,27561,245.2,5.12
92.76690431703702,3597,27470,245.5,5.0
93.20215278476918,3582,27562,244.8,4.98
93.41532645785088,3586,27551,243.8,5.06
92.90359123834163,3576,27518,242.6,4.93
92.35738364755137,3594,27395,241.2,4.97
91.6456311591731,3597,27510,242.0,5.04
91.833242534558,3577,27489,240.6,5.01
91.82475136844033,3596,27635,241.4,5.02
92.46085760307919,3586,27661,241.3,4.89
91.76132489582663,3604,27745,240.7,4.88
91.68598745308627,3601,27885,239.9,5.0
91.99623664533065,3607,27881,241.1,4.99
91.38814912092533,3619,28030,240.6,5.15
91.9634287225605,3607,28068,239.5,4.98
91.33793251801961,3626,28048,239.1,4.96
90.96921337191309,3633,28134,241.3,5.04
90.70308442478341,3636,28006,242.2,5.0
90.90744169058273,3648,28136,241.3,4.83
91.27613153385884,3664,28145,240.6,5.01
90.72841810775508,3667,28221,240.4,5.15
91.05729738995898,3667,28123,242.2,5.29
91.33823557889787,3654,28239,243.9,5.22
91.44338930317402,3657,28380,244.1,5.25
91.47275919916386,3671,28503,245.5,5.37
91.39708008519645,3672,28491,243.8,5.19
90.60098374551175,3660,28526,244.6,5.16
91.06566184687154,3652,28631,245.8,5.12
90.68329657780963,3635,28719,245.0,5.07
90.7526286016434,3623,28784,243.2,5.0
91.30937670748655,3641,28758,242.0,4.89
91.32519423438993,3659,28703,242.1,4.79
91.40936167431634,3652,28642,241.4,4.67
91.0419545998002,3666,28556,243.3,4.72
90.7312675717762,3657,28559,241.9,4.68
90.85834847566305,3666,28429,241.2,4.62
91.58065537757534,3685,28502,243.1,4.55
91.2524873789706,3678,28594,242.9,4.48
91.96365543027241,3670,28600,244.5,4.45
92.5388957301414,3657,28570,245.5,4.46
92.7686675062354,3667,28543,245.6,4.34
92.14081766397213,3675,28459,247.0,4.17
92.5555113651619,3692,28327,245.1,4.37
92.80815267790878,3707,28181,243.8,4.53
93.55383647817379,3692,28215,244.3,4.45
94.03979838475769,3672,28104,243.7,4.33
93.42339332877953,3652,28072,243.4,4.21
93.75904658968031,3668,28154,241.9,4.31
94.30251317042028,3661,28090,242.5,4.43
93.82420447758227,3641,27959,243.1,4.62
93.46900072738971,3656,28109,243.4,4.7
93.4584892223997,3665,28189,244.1,4.8
92.67472423066755,3653,28242,244.2,4.73
92.42404179347817,3663,28321,243.5,4.57
92.09458967210928,3663,28415,243.5,4.64
91.41013997721952,3647,28423,244.0,4.64
91.35432731568771,3658,28382,244.2,4.56
91.59998370916539,3652,28246,244.5,4.64
92.3494220421124,3669,28362,243.4,4.72
92.49841347695968,3665,28243,241.9,4.54
92.9162402802494,3654,28162,242.5,4.7
93.58994989745078,3647,28247,241.7,4.84
92.80995550103005,3664,28242,243.5,4.73
93.43771661500541,3682,28185,243.3,4.6
93.37635112352967,3674,28136,245.0,4.43
94.00962733083541,3661,28255,246.4,4.47
94.15437465557434,3651,28330,245.3,4.41
93.73126619364129,3663,28421,243.6,4.22
92.96346130804841,3651,28505,244.2,4.28
93.56887913289039,3668,28619,243.3,4.46
93.81620824926044,3668,28596,244.8,4.56
94.17104817964965,3666,28465,244.8,4.52
93.89088849643133,3682,28407,245.6,4.67
93.20413189359212,3696,28381,245.1,4.55
93.00241471797227,3705,28482,245.4,4.63
93.26840053809467,3685,28402,245.1,4.82
92.81805062694538,3673,28393,246.5,4.99
92.30342690899454,3686,28422,246.2,4.87
91.89110421417026,3689,28492,246.3,4.86
91.71479597955032,3685,28457,246.7,5.05
91.054453370122,3679,28495,247.6,5.03
90.98006269113613,3669,28511,248.0,4.97
91.66342559115455,3688,28528,248.5,4.99
91.89554318903143,3680,28515,249.2,4.98
92.43624546477339,3684,28480,249.8,4.79
92.09886527766321,3673,28618,247.6,4.93
92.48520414393164,3658,28593,246.9,5.09
93.20491773225751,3675,28717,246.3,5.17
92.71270696570029,3692,28828,245.3,5.12
93.46647672385653,3672,28782,245.9,5.09
92.845717248138,3687,28803,247.4,5.1
93.386679645531,3675,28881,245.8,4.98
93.37996546739319,3665,28974,247.1,5.03
93.4531145571201,3667,29083,246.9,5.09
92.93586722781528,3677,29039,245.9,4.91
92.55316319039409,3660,28937,246.1,4.79
93.32976335928,3674,29072,247.2,4.72
92.85533015091562,3677,29097,245.3,4.86
93.39131416379294,3661,29048,246.4,4.75
92.81061456712398,3678,29088,247.0,4.9
92.01150762465778,3682,29009,246.0,4.7
91.86346626126618,3680,28864,244.8,4.65
91.94674786107612,3697,28944,245.0,4.76
91.89420902396022,3709,28794,245.4,4.61
91.45484847236973,3700,28836,246.9,4.64
91.84982807799722,3684,28720,245.2,4.65
92.61264694712902,3685,28815,246.8,4.58
92.72514644655799,3667,28722,246.4,4.65
91.98633305606832,3647,28630,246.6,4.67
91.78672003755742,3665,28715,246.5,4.57
92.07554651773717,3684,28809,245.0,4.58
91.49846300161883,3664,28675,243.4,4.56
92.11492967097467,3672,28741,244.5,4.47
91.49416257122301,3686,28670,246.1,4.42
91.42443384303188,3698,28744,245.7,4.6
91.18469774198428,3700,28721,245.1,4.5
91.5577736461023,3713,28574,245.9,4.45
92.28016047359894,3713,28557,244.1,4.55
92.17512975323014,3697,28652,243.4,4.64
91.60248991187379,3693,28665,244.1,4.77
91.37919166919191,3682,28614,244.4,4.73
91.04714191756591,3699,28572,246.1,4.69
90.5251930372543,3687,28663,245.9,4.8
90.2235983283859,3688,28550,247.0,5.0
90.14216795271659,3682,28661,248.3,5.05
90.49374646695323,3684,28571,248.4,5.09
91.20726712290991,3680,28547,246.8,5.17
91.92614357119763,3666,28560,247.6,5.03
92.63782307550355,3671,28638,246.6,4.84
92.42799748716745,3661,28515,245.0,5.01
93.16801328970146,3652,28625,244.9,5.03
93.78541967147137,3635,28712,245.4,4.96
93.07780496347502,3650,28845,247.1,5.09
92.43195182997285,3663,28863,246.2,5.04
92.14599158924376,3673,28918,245.3,5.23
92.21915939254596,3664,29040,245.8,5.37
92.94729332623831,3645,29060,244.5,5.41
93.1212505808697,3631,28951,243.3,5.36
93.31185946149385,3615,28923,244.6,5.29
93.37312774971151,3628,29068,245.9,5.47
94.06022571040101,3622,29145,244.2,5.29
93.57383668676988,3607,29173,244.9,5.41
92.91365547395428,3605,29171,245.5,5.53
92.2390352877951,3605,29060,246.3,5.53
91.89869860156564,3592,29195,247.1,5.64
92.67089885406673,3599,29081,245.3,5.73
93.31146751563416,3598,29225,246.1,5.71
93.10939848210403,3599,29210,246.0,5.86
93.86386032214331,3596,29306,245.2,5.76
94.20151596592943,3595,29346,243.5,5.69
94.64498419847823,3597,29320,245.4,5.69
94.90627413065447,3597,29444,245.8,5.64
94.67850094958938,3584,29341,246.1,5.81
94.07616850218632,3583,29359,245.1,5.72
93.8486520140005,3577,29370,246.3,5.82
94.04940512050129,3584,29329,246.1,6.01
94.0953739635925,3600,29290,245.0,6.05
94.33160240888851,3601,29346,244.5,6.1
93.76201593166186,3583,29291,244.4,5.97
94.37382037681763,3573,29288,244.3,6.13
95.0152796492757,3578,29385,244.3,6.21
94.33524996095345,3573,29457,245.4,6.37
95.08069447901653,3569,29349,246.8,6.54
94.50561183588114,3552,29287,247.1,6.55
94.60792316557057,3540,29188,247.3,6.5
93.82069329531626,3553,29228,248.7,6.53
94.23793389122768,3572,29160,249.5,6.69
94.85554558668409,3558,29284,249.6,6.72
95.13971007307238,3573,29180,249.2,6.74
94.91457990536163,3557,29065,248.1,6.57
94.16026789670457,3550,28982,247.3,6.73
94.7445678252346,3546,28985,246.0,6.64
94.44575136096819,3537,28891,246.7,6.66
94.8414504754194,3535,28779,245.0,6.77
94.62229220628458,3547,28866,246.0,6.73
95.01654336913903,3550,28841,245.8,6.73
94.25214025273075,3543,28879,245.3,6.63
94.69874790999624,3562,28808,246.7,6.67
94.0781926559392,3548,28948,245.4,6.52
93.30486645084237,3533,29064,245.2,6.63
93.89016812054336,3540,29030,246.8,6.71
93.95546458555494,3534,29009,247.4,6.91
94.4606346427452,3539,29128,246.3,6.74
94.07317540549145,3541,29074,247.1,6.81
94.18793210715408,3555,29053,248.1,6.71
93.90523941992453,3549,29121,247.7,6.74
94.08005878850051,3535,29030,248.5,6.77
94.69314252552319,3543,29135,249.3,6.74
94.84443830459465,3523,29060,249.8,6.72
95.5270941749868,3535,29021,250.9,6.68
95.71611855571011,3552,28968,250.3,6.72
95.27781783787113,3549,28875,250.3,6.84
95.23873486674457,3546,28868,248.1,6.76
94.87952085406985,3564,28882,247.5,6.88
95.32271741916664,3579,28988,247.5,6.72
95.33481707173434,3559,28884,246.3,6.75
95.6990336994627,3543,28762,246.8,6.59
95.33976421615785,3535,28631,246.4,6.63
94.92745098851009,3554,28575,247.4,6.62
94.85841939415026,3572,28649,245.4,6.76
94.82832788432263,3586,28577,243.7,6.91
94.6261719786958,3566,28467,245.4,6.84
94.75023330790337,3575,28554,246.9,6.68
94.41614597339688,3568,28491,247.2,6.64
93.86098497619776,3566,28504,245.8,6.67
94.1138790398173,3566,28389,244.6,6.66
94.67045388231334,3551,28264,245.6,6.82
94.19197515263657,3544,28282,245.2,6.91
94.59727217105366,3524,28258,243.6,6.85
95.31664544548126,3533,28290,243.5,6.72
95.2613194923858,3548,28173,242.9,6.59
95.84896839417277,3530,28134,242.4,6.63
95.9627623507625,3515,28227,244.3,6.58
95.83978075595007,3529,28188,244.5,6.43
95.86205419668627,3541,28072,245.6,6.36
95.21688284416155,3540,28128,244.2,6.19
95.64798610756056,3537,28277,244.2,6.21
95.07017608532422,3539,28225,245.4,6.27
94.36318003949567,3548,28154,245.3,6.16
93.97589960893619,3552,28198,245.4,6.14
93.79091466149873,3560,28315,246.8,6.19
93.53679260510897,3572,28221,246.4,6.16
93.93530465239576,3556,28246,246.4,6.06
94.31374779384677,3551,28237,245.2,6.09
94.91395587805914,3533,28236,246.4,5.92
95.01414736752058,3545,28232,245.2,5.96
94.2336906303358,3536,28152,246.4,5.98
94.76861572312991,3549,28064,248.0,6.0
94.57762637887367,3548,28088,246.5,5.82
93.91064451578826,3542,28133,247.6,5.81
94.388808967976,3559,28110,248.1,5.92
93.93543177941987,3540,28064,249.1,5.73
93.37685268816391,3541,28039,247.5,5.71
93.3258883278735,3527,28072,249.0,5.89
92.61543985013523,3536,27923,248.9,5.7
93.04345779653994,3551,27992,247.6,5.53
93.43723082911171,3535,28027,246.9,5.51
92.78615959578413,3554,27909,245.9,5.6
93.17610106398047,3566,27968,244.1,5.42
92.51673570072823,3560,27833,244.2,5.36
92.64998088699157,3540,27805,245.0,5.21
92.91729119984785,3520,27877,245.7,5.3
92.18456889432301,3519,27906,246.1,5.16
92.83999656796013,3521,27942,246.0,5.14
93.13407852957457,3520,27949,245.6,5.07
93.17006163380515,3530,27995,244.3,5.25
93.47635813430371,3529,27908,242.9,5.31
93.79417533245004,3518,27986,242.0,5.17
93.81059404342082,3515,27953,241.7,5.07
93.42299537217757,3534,28037,243.1,5.1
93.84228579131093,3551,28176,243.6,5.09
94.09496957865048,3566,28107,243.1,5.25
93.74185916185799,3574,27987,244.2,5.33
93.22313311139212,3566,27884,243.7,5.27
93.68849437862971,3584,27801,245.3,5.43
93.72383848676213,3588,27724,243.5,5.62
93.0383273594521,3608,27720,244.2,5.51
92.44897970390598,3604,27698,245.2,5.41
91.70629755541563,3589,27795,245.3,5.47
92.3094033465655,3605,27796,243.6,5.41
92.14269471493824,3602,27710,244.6,5.36
91.63791085068495,3600,27759,244.4,5.5
91.84226605970119,3596,27678,244.6,5.7
91.53364047201318,3586,27564,245.9,5.56
91.49076299444563,3581,27456,244.7,5.47
92.08031120504752,3591,27449,246.2,5.52
92.66086042072062,3610,27433,247.6,5.44
93.09567907675068,3621,27501,246.1,5.39
93.84029338159506,3606,27510,245.4,5.44
93.10821256977717,3623,27467,245.2,5.31
92.61275957659115,3620,27586,243.9,5.33
93.27143355189705,3608,27617,245.3,5.29
92.53547852883987,3588,27517,245.8,5.4
92.14866434395925,3568,27578,246.6,5.5
92.75791729264202,3574,27691,245.8,5.33
92.75207551277458,3571,27682,247.4,5.41
92.48755620149286,3569,27741,245.5,5.22
92.36032843488225,3581,27704,243.8,5.05
92.13164769589582,3561,27673,243.7,5.18
91.67637723077989,3574,27642,242.1,5.09
90.89295118286944,3566,27531,243.2,4.89
91.51391129807546,3557,27670,244.2,4.8
91.2043601066137,3571,27642,244.8,4.88
91.71370055371762,3580,27693,245.2,4.89
91.58105815253859,3572,27575,245.3,4.78
92.37303462878626,3578,27685,246.4,4.69
92.37284734233494,3564,27835,246.2,4.84
92.02339882003504,3577,27772,247.5,4.97
91.22575522104897,3574,27864,245.7,4.79
91.9480046733699,3563,27899,246.9,4.89
92.11675972752738,3571,27768,246.7,4.91
92.64139249192628,3577,27717,245.0,4.88
92.54803745785186,3592,27663,245.5,4.81
92.11057898736458,3605,27635,243.8,4.97
91.8110146419372,3585,27500,242.1,4.86
92.47961117915605,3589,27587,243.7,4.79
91.81788900857839,3580,27634,244.0,4.81
91.59146283281953,3578,27663,245.5,4.95
91.34636721644614,3558,27581,245.3,4.79
90.65954484502014,3545,27695,245.4,4.76
91.38246172902366,3558,27813,246.4,4.93
91.95525195293149,3568,27853,245.7,5.03
91.56105423165359,3562,27788,244.0,4.92
91.14630223908216,3567,27780,242.3,4.94
91.05991276283456,3554,27784,244.1,4.94
90.65105950569851,3546,27879,242.9,4.84
91.06262918875314,3530,27842,244.4,4.79
91.65089763241431,3533,27808,243.4,4.67
92.18722864355473,3540,27702,244.2,4.79
92.85150204838251,3530,27799,246.0,4.71
92.92568891095952,3549,27727,245.7,4.75
93.50619825350171,3533,27714,245.7,4.67
94.14914822955599,3530,27757,245.1,4.48
93.57870884090357,3545,27776,246.5,4.34
94.17395979464128,3542,27909,247.2,4.14
94.05808529319296,3525,27829,247.4,4.28
94.5684704848759,3545,27953,245.9,4.15
94.55312111461008,3563,27993,244.6,4.17
94.9335033961022,3552,28019,242.9,4.34
94.9129219995569,3556,27942,242.0,4.24
95.5838247242147,3536,27803,243.7,4.39
94.79518079890933,3526,27761,244.7,4.47
94.1257700259483,3532,27854,245.4,4.31
93.45744648871033,3512,27869,246.9,4.13
92.74331699598329,3527,27845,247.9,4.17
91.94707789534192,3540,27827,247.4,4.2
92.23287888897424,3552,27766,247.3,4.02
92.37665589976852,3552,27874,248.5,3.92
92.3144525409207,3572,27912,249.3,3.73
92.16987961050624,3583,27910,249.4,3.65
92.69474741433189,3570,27780,247.2,3.53
92.11130453824681,3589,27918,245.2,3.37
91.41157487249072,3588,27891,245.7,3.25
91.51864012712912,3605,27883,245.1,3.27
91.69594640090989,3588,27993,244.0,3.25
90.97578405018358,3582,28007,245.2,3.28
91.62817867425716,3588,27932,244.6,3.42
91.54163782926013,3586,27800,245.8,3.41
92.19028574923712,3588,27773,244.7,3.44
92.58699171314008,3578,27817,243.3,3.32
91.79380191050979,3559,27668,244.3,3.2
91.88529248364844,3578,27581,246.1,3.27
92.38985039748222,3593,27698,247.5,3.28
91.64168073744231,3575,27770,248.2,3.17
91.04011071136668,3558,27679,246.1,3.27
90.87683952666733,3569,27787,245.7,3.37
90.3733552517625,3580,27864,243.9,3.29
90.26319529502135,3594,27754,245.3,3.47
90.78625220158828,3597,27670,245.1,3.37
90.9549475100333,3597,27766,243.9,3.2
90.20006904158147,3608,27709,244.5,3.22
90.56064660247688,3598,27632,244.1,3.2
90,3605,27520,243.3,3.12
90,3605,27650,243.0,2.94
90.77096844840102,3613,27603,242.0,2.94
90.81799777359899,3602,27741,243.1,2.88
91.56917344095925,3602,27658,241.9,2.76
91.65265693292525,3594,27589,242.2,2.85
91.62394903611577,3597,27448,243.4,2.78
91.12374733848694,3582,27452,243.7,2.77
91.31303946506443,3596,27529,242.9,2.95
91.46774666945109,3605,27452,244.7,3.15
91.77136336111667,3601,27511,246.0,3.06
91.08599196835617,3588,27563,247.2,2.89
90.72509963827589,3568,27544,247.6,2.79
90.58134437342072,3575,27677,247.7,2.76
90.56031522052997,3557,27807,248.2,2.74
90.80123412278712,3575,27944,247.1,2.89
90.96395316143355,3564,27943,247.6,2.86
90.77303579098403,3544,27881,246.0,2.69
90.66903631400271,3536,27941,246.1,2.78
91.34093599424857,3520,28083,246.0,2.78
91.14601811177752,3536,28074,246.8,2.79
90.88005311314966,3530,27927,247.8,2.88
90.7812440192506,3543,28057,249.1,2.91
90.97864020003226,3530,27972,248.7,2.89
90.49174398471713,3521,28027,248.8,2.77
90.80965738188448,3520,27954,248.6,2.59
91.46052640772389,3502,27888,249.5,2.52
92.22001946478606,3515,27832,250.0,2.61
92.00174561224777,3511,27771,250.1,2.43
91.64927336172485,3507,27807,248.3,2.35
92.2616559847799,3488,27736,247.4,2.38
92.73444889627724,3476,27795,246.2,2.3
91.98046542196145,3484,27732,245.8,2.35
92.4607572681215,3483,27632,246.2,2.38
91.9770283609667,3474,27751,245.5,2.5
91.40286756650467,3467,27693,244.2,2.66
91.62295651926716,3469,27840,243.7,2.81
91.09736166938782,3456,27774,244.5,2.99
91.31165864273771,3458,27776,243.4,2.9
90.71499185055767,3451,27742,243.3,2.85
91.43242398141523,3471,27622,243.1,3.03
91.06382035919731,3482,27518,243.1,2.88
90.33023214675671,3466,27401,244.0,3.04
90.91715426301644,3458,27392,244.9,3.07
91.21280047406563,3456,27379,244.0,3.24
90.76504641612983,3466,27299,243.5,3.22
90.71135786702234,3452,27363,244.4,3.16
90.43089997294732,3434,27476,243.0,3.28
90.32261946119588,3443,27615,242.1,3.48
90,3461,27696,242.1,3.29
90,3473,27603,241.4,3.28
90,3476,27505,240.5,3.08
90.59353637173814,3489,27398,242.7,3.06
91.26562801880426,3499,27252,242.1,3.16
91.75064921571322,3489,27212,242.2,3.32
92.44031097204494,3494,27344,243.3,3.37
92.93392210862994,3499,27297,242.8,3.25
92.99218615698702,3501,27426,244.8,3.13
92.93072395308943,3505,27477,245.7,2.95
92.27803473680086,3488,27543,246.4,2.9
92.0026365761463,3477,27470,244.6,2.74
92.29894597101595,3461,27341,242.9,2.61
92.5713653298063,3456,27197,244.9,2.6
93.10436615802038,3437,27247,244.3,2.45
92.6838751345684,3432,27196,244.8,2.51
93.45132014596904,3416,27136,244.6,2.41
93.68470774730395,3412,27230,246.0,2.32
93.82594121294186,3392,27360,244.3,2.44
94.0624665046972,3389,27339,242.8,2.43
93.90204936194111,3376,27441,242.1,2.29
94.3242754221423,3372,27463,243.8,2.17
94.4643994085931,3359,27355,244.3,2.18
94.95791503512943,3371,27297,244.4,2.05
95.64204821445489,3379,27196,244.2,1.89
96.42109382355281,3384,27314,243.4,1.99
96.37690260335063,3390,27446,244.8,1.88
97.1246244765954,3375,27313,245.0,2.04
97.72572774442882,3366,27246,244.5,1.96
98.22637242044642,3373,27380,242.8,1.97
98.87997636840821,3368,27336,242.4,2.07
99.63632775897268,3368,27463,241.4,2.2
99.48874552348495,3374,27414,241.0,2.18
100.24101139539714,3355,27385,242.7,2.38
100.77354988946573,3335,27405,244.3,2.49
100.87434029569515,3316,27356,243.6,2.52
101.2068155971348,3319,27353,243.6,2.32
100.44098019540421,3328,27447,245.3,2.44
100.70316177236033,3321,27572,245.1,2.47
100.4121636548391,3333,27668,243.9,2.53
100.05392360566023,3346,27760,244.3,2.47
100.61972818980168,3364,27690,245.2,2.28
100.03477937453016,3363,27642,246.3,2.45
99.35591163248768,3360,27783,247.8,2.33
99.83009168859869,3374,27663,246.5,2.4
99.25289700928698,3372,27541,247.6,2.26
99.1677298877823,3381,27675,245.6,2.36
98.46853904761772,3380,27729,246.4,2.54
98.0911228998333,3374,27591,245.6,2.43
97.85529676201242,3362,27667,245.5,2.44
98.20652323340275,3344,27687,245.6,2.43
97.80085852235075,3344,27573,246.6,2.42
98.21349758515005,3328,27522,245.7,2.38
98.24866716048378,3315,27635,244.6,2.5
98.92834657359072,3324,27760,242.9,2.7
99.21402238264665,3332,27730,242.5,2.53
99.43480453886654,3333,27857,241.0,2.36
99.17116884100813,3328,27840,242.4,2.35
99.77951700783665,3323,27945,243.1,2.47
99.24038315303834,3317,28016,244.3,2.48
99.12188897594235,3334,27901,243.5,2.35
98.686754381658,3316,27751,245.4,2.35
98.2491212773758,3327,27854,246.2,2.38
97.6690073630701,3346,27731,246.7,2.54
96.95517900513495,3337,27851,245.1,2.74
97.2969314085171,3331,27978,244.3,2.86
97.60446961627657,3315,27862,245.7,2.83
97.20317831410256,3321,27747,244.2,2.88
97.26464421011342,3316,27689,243.3,2.68
96.78082166295246,3326,27668,243.8,2.61
97.30389498484939,3344,27786,245.3,2.77
97.42254607303386,3335,27881,243.8,2.87
98.014214181153,3330,27878,244.1,2.74
98.0760004489662,3349,27824,242.6,2.86
98.80409492810233,3342,27755,242.1,2.67
98.08207998315147,3335,27626,240.8,2.49
98.70632203069317,3343,27488,240.0,2.31
98.22862985429057,3340,27591,239.5,2.13
98.32697368418224,3357,27699,239.9,2.2
97.88421126863956,3375,27713,241.7,2.34
98.55499794004034,3375,27574,243.2,2.24
99.31719119902856,3378,27476,243.3,2.33
99.65860105576972,3361,27594,242.6,2.34
99.6879425440614,3344,27609,241.2,2.19
99.40953650037625,3337,27700,242.5,2.06
99.29400547781263,3353,27811,241.1,2.07
99.30063012620842,3335,27813,241.1,2.15
99.25522754101587,3326,27805,242.8,2.06
98.58188243319631,3316,27748,242.8,1.95
98.80265355074728,3328,27744,242.6,1.96
98.26109795503405,3315,27608,242.3,2.07
